00현대홈쇼핑        057050                  
00포스코강판        058430POSCNC 1011 109071
00세아홀딩스        058650SeAH   1026 10    
00동아에스텍        058730DAST   1012 10    
00KTcs              058850                  
00케이티스          058860                  
00만도              060980                  
00종근당바이오      063160CBIO   1009 10    
00현대로템          064350                  
00S&T모티브         064960S&TDW  1015 10    
00LG전자            066570LGE    1013 109031
00LG전자우          066575LGE5   1013 109031
10STX조선해양       067250STXSB  1015 10    
00세이브존I&C       067830SAVE   1016 10    
00삼성출판사        068290SSBOOK 1026 10    
00AJ렌터카          068400                  
00LG생명과학        068870LGLS   1009 109031
00LG생명과학우      068875LGLS5  1009 109031
00휴켐스            069260Huchem 1008 10    
00대호에이엘        069460DAEHO  1011 10    
00KODEX 200         069500KODEX  1    80    
00대웅제약          069620DWPC   1009 10    
00엠케이트렌드      069640                  
00KOSEF 200         069660KOSEF  1    80    
00DSR제강           069730DSRW   1011 10    
00현대백화점        069960HDDS   1016 10    
00한국금융지주      071050KIH    1021 10    
00한국금융지주우    071055KIH5   1021 10    
00하이스틸          071090HISTL  1011 10    
00지역난방공사      071320                  
00롯데하이마트      071840                  
00코아스            071950KOAS   1001 10    
00STX중공업         071970                  
00유엔젤            072130UANGEL 1026 10    
00농심홀딩스        072710NSHDS  1026 10    
00금호타이어        073240KHTC   1008 10    
00이엔쓰리          074610EN3    1012 10    
00새론오토모티브    075180SAC    1015 10    
00유니퀘스트        077500UQC    1016 10    
00STX엔진           077970STXEG  1012 10    
00텔코웨어          078000TW     1026 10    
00에이블씨엔씨      078520                  
00GS                078930GS     1026 10    
00GS우              078935GS5    1026 10    
00CJ CGV            079160CJ CGV 1026 10    
00리바트            079430LIVART 1001 10    
00사조해표          079660SJ HP  1005 10    
00휴비스            079980                  
00아시아1호         080180AP1    1026 A0    
00동북아3호         080960DBA3   1026 A0    
00동북아4호         080970DBA4   1026 A0    
00동북아5호         080980DBA05  1026 A0    
00일진다이아        081000IJDIA  1008 10    
00아시아2호         081190AP2    1026 A0    
00아시아3호         081200AP3    1026 A0    
00아시아4호         081210AP4    1026 A0    
00휠라코리아        081660                  
00아시아8호         081930AP8    1026 A0    
00아시아9호         081940AP9    1026 A0    
00아시아5호         082240AP5    1026 A0    
00아시아6호         082250AP6    1026 A0    
00아시아7호         082260AP7    1026 A0    
00동양생명          082640                  
00두산엔진          082740                  
00동북아10호        083350DBA10  1026 A0    
00동북아11호        083360DBA11  1026 A0    
00동북아12호        083370DBA12  1026 A0    
00동북아13호        083380DBA13  1026 A0    
00동북아14호        083390DBA14  1026 A0    
00KPX그린케미칼     083420KPXGC  1008 10    
00아시아10호        083570AP10   1026 A0    
00아시아11호        083580AP11   1026 A0    
00아시아12호        083590AP12   1026 A0    
00아시아13호        083600AP13   1026 A0    
00아시아14호        083610AP14   1026 A0    
00아시아15호        083620AP15   1026 A0    
00대한제강          084010DHS    1011 10    
00동양고속          084670DEB    1019 10    
00이월드            084680WBL    1026 10    
00대상홀딩스        084690DSHDS  1026 10    
00대상홀딩스우      084695DSHDS5 1026 10    
00베이직하우스      084870BASIC  1006 10    
00엔케이            085310NK     1012 10    
00현대글로비스      086280GLOVIS 1019 10    
00하나금융지주      086790HFG    1021 10    
00한화생명          088350                  
00진도              088790JDF&   1016 10    
00맥쿼리인프라      088980MKIF   1021 C0    
00현대EP            089470HEP    1008 10    
00평화산업          090080PHC    1015 10    
00노루페인트        090350NRP    1008 10    
00노루페인트우      090355NRP5   1008 10    
00아비스타          090370AVISTA 1006 10    
00아모레퍼시픽      090430APAC   1008 10    
00아모레퍼시픽우    090435APAC5  1008 10    
00코크렙8호         090540K8REIT 1026 60    
00코리아01호        090970KP01   1026 A0    
00코리아02호        090980KP02   1026 A0    
00코리아03호        090990KP03   1026 A0    
00코리아04호        091000KP04   1026 A0    
00세원셀론텍        091090SWCT   1012 10    
00KODEX 반도체      091160KODEX S1    80    
00KODEX 은행        091170KODEX B1    80    
00KODEX 자동차      091180KODEX A1    80    
00KOSEF IT          091200KITETF 1    80    
00TIGER KRX100      091210TRX100 1    80    
00TIGER 은행        091220TBANKS 1    80    
00TIGER 반도체      091230TSEMIC 1    80    
00디아이씨          092200DICO   1015 10    
00KEC               092220KEC    1013 10    
00KPX홀딩스         092230KPXH   1026 10    
00기신정기          092440KSN    1012 10    
00바다로3호         092630BDR3   1026 A0    
00LG패션            093050LGFS   1006 10    
00이필름            093230S-L    1013 10    
00에리트베이직      093240                  
00후성              093370FCC    1008 10    
00효성ITX           094280HSITX  1026 10    
00맵스리얼티1       094800MAPSRE 1001 40    
00웅진씽크빅        095720WJTB   1026 10    
00베트남개발1       096300KVDSA1 1001 40    
00JW홀딩스          096760CWH    1026 10    
00SK이노베이션      096770SKEC   1026 10    
00SK이노베이션우    096775SKEC5  1026 10    
00한진중공업        097230HHIC   1015 10    
00TIGER 가치주      097710TGRPVL 1    80    
00TIGER 미드캡      097720TGRMVL 1    80    
00TREX 중소형가치   097750TREXMSV1    80    
00CJ제일제당        097950CHEIL  1005 10    
00CJ제일제당 우     097955CHEIL1P1005 10    
00TIGER 미디어통신  098560TMT    1    80    
00KODEX China H     099140CHINA H1    80    
00하나니켈1호       099340HUANO1 1001 40    
00하나니켈2호       099350HUANO2 1001 40    
00비상교육          100220VISANG 1026 10    
00진양홀딩스        100250CYH    1026 10    
00S&TC              100840S&TCO  1012 10    
00KOSEF KRX100      100910KOSEFA 1    80    
00SBS미디어홀딩스   101060SBSH   1026 10    
00아티스            101140ARTIS  1016 10    
00KODEX Japan       101280JAPAN T1    80    
00파브코            101990PAVCO  1015 10    
00TIGER 200         102110TKP    1    80    
00동성홀딩스        102260DSHD   1026 10    
00쌍방울            102280TRY    1006 10    
00이연제약          102460                  
00KODEX 삼성그룹    102780KODEXS 1    80    
00KODEX 조선        102960KDXSHB 1    80    
00KODEX 증권        102970KDXSEC 1    80    
00웅진에너지        103130                  
00풍산              103140PSC    1011 10    
00일진전기          103590ILJIN  1013 10    
00신성이엔지        104110SSENG1 1012 10    
00신성에프에이      104120SSFA   1012 10    
00KOSEF 블루칩      104520KOSEFC 1    80    
00KOSEF 고배당      104530KOSEFE 1    80    
00KODEX Brazil      104580BRAZIL 1    80    
00한국철강          104700KISCO  1011 10    
00TIGER 라틴        105010TLA    1    80    
00TIGER 브릭스      105020TBRIC  1    80    
00KINDEX200         105190KIX200 1    80    
00KINDEX 성장대형F15105270KIX15  1    80    
00KB금융            105560KBFG   1021 10    
00한세실업          105630HANSAE 1006 10    
00KStar 5대그룹주   105780KSRT5  1    80    
00우진              105840                  
00GIANT 현대차그룹  107560GIANT  1    80    
00미원에스씨        107590MSC    1008 10    
00KINDEX 코스닥스타 108440KIXST  1    80    
00KINDEX 삼성그룹SW 108450KIXSG  1    80    
00KStar 코스닥엘리트108480KSRKDQ 1    80    
00TREX 200          108590TREXK2 1    80    
00FIRST 스타우량    108630TSBKS  1    80    
00LG하우시스        108670                  
00LG하우시스우      108675                  
00KGP               109070KGP    1007 10    
00넥솔론            110570                  
00영원무역          111770                  
00GKL               114090                  
00KStar 국고채      114100                  
00KODEX 국고채      114260                  
00KINDEX 국고채     114460                  
00KOSEF 국고채      114470                  
00KODEX 인버스      114800                  
00TIGER 국채3       114820                  
00락앤락            115390                  
00KODEX 에너지화학  117460                  
00대성에너지        117580                  
00KODEX 철강        117680                  
00TIGER 차이나      117690                  
00KODEX 건설        117700                  
00ARIRANG LG그룹&   117740                  
00한진해운          117930                  
00우리들생명과학    118000                  
00골든나래리츠      119250                  
00KC코트렐          119650                  
00조선선재          120030                  
00코오롱인더        120110                  
00코오롱인더우      120115                  
00GREAT SRI         120210                  
00코크렙15호        121550                  
00ARIRANG KOSPI50   122090                  
00KOSEF 통안채      122260                  
00TIGER 코스닥프리미122390                  
00KODEX 레버리지    122630                  
00아이마켓코리아    122900                  
00TIGER 인버스      123310                  
00TIGER 레버리지    123320                  
00한국화장품        123690                  
00SJM               123700                  
00KStar 레버리지    123760                  
00현대에이치씨엔    126560                  
00대성산업          128820                  
00한미약품          128940                  
00인터지스          129260                  
00ARIRANG 네오밸류  129270                  
00한전산업          130660                  
00TIGER 원유선물(H) 130680                  
00KOSEF 단기자금    130730                  
00KINDEX 삼성그룹EW 131890                  
00KODEX 골드선물(H) 132030                  
00TIGER 나스닥100   133690                  
00미원화학          134380                  
00팀스              134790                  
00KODEX 소비재      136280                  
00KStar 우량회사채  136340                  
00선진              136490                  
00TIGER 농산물선물(H137610                  
00마이다스 커버드콜 137930                  
00TIGER 그린        137990                  
00메리츠금융지주    138040                  
00GREAT GREEN       138210                  
00KOSEF 달러선물    138230                  
00이코리아리츠      138440                  
00코오롱플라스틱    138490                  
00TIGER 삼성그룹    138520                  
00TIGER LG그룹+     138530                  
00TIGER 현대차그룹+ 138540                  
00KODEX 구리선물(H) 138910                  
00KODEX 콩선물(H)   138920                  
00BS금융지주        138930                  
00DGB금융지주       139130                  
00하이골드2호       139200                  
00TIGER 건설기계    139220                  
00TIGER 조선운송    139230                  
00TIGER 철강소재    139240                  
00TIGER 에너지화학  139250                  
00TIGER IT          139260                  
00TIGER 금융        139270                  
00TIGER 경기방어    139280                  
00TIGER 경기민감    139290                  
00TIGER 금속선물(H) 139310                  
00TIGER 금은선물(H) 139320                  
00이마트            139480                  
00KOSEF 달러인버스선139660                  
00KStar 수출주      140570                  
00KStar 우량업종    140580                  
00KODEX 보험        140700                  
00KODEX 운송        140710                  
00트러스제7호       140890                  
00광희리츠          140910                  
00파워 K100         140950                  
00ARIRANG K100EW    141240                  
00ARIRANG KRX100EW  141250                  
00KINDEX 밸류대형   143460                  
00TIGER S&P500선물(H143850                  
00TIGER 헬스케어    143860                  
00KODEX 은선물(H)   144600                  
00코오롱머티리얼    144620                  
00KOSEF 펀더멘탈대형144670                  
00케이탑리츠        145270                  
00KINDEX 인버스     145670                  
00TREX 펀더멘탈 200 145850                  
00삼양사            145990                  
00삼양사우          145995                  
00TIGER 모멘텀      147970                  
00KStar 200         148020                  
00PIONEER SRI       148040                  
00KOSEF 10년국고채  148070                  
00케이비부국위탁리츠149130                  
00TIGER 중국소비테마150460                  
00ARIRANG 200       152100                  
00TIGER 생활소비재  152180                  
00KOSEF 200 선물    152280                  
00KODEX 10년국채선물152380                  
00KINDEX 레버리지   152500                  
00한국ANKOR유전     152550                  
00파워 K200         152870                  
00KODEX 단기채권    153130                  
00iKon 100          153270                  
00하이골드3호       153360                  
00DSR               155660                  
00바다로19호        155900                  
00KODEX MSCI KOREA  156080                  
00TIGER 유동자금    157450                  
00TIGER 소프트웨어  157490                  
00TIGER 증권        157500                  
00TIGER 자동차      157510                  
00TIGER 화학        157520                  
00KStar 5대그룹주장 157650                  
00하이골드8호       159650                  
00마이티 K100       159800                  
00TIGER 구리실물    160580                  
00애경유화          161000                  
00한국타이어        161390                  
00ARIRANG 방어주    161490                  
00ARIRANG 주도주    161500                  
00ARIRANG 배당주    161510                  
00ARIRANG 자동차    161520                  
00ARIRANG 조선운송  161530                  
00ARIRANG 철강금속  161540                  
00ARIRANG 화학      161550                  
00한국콜마          161890                  
00동일고무벨트      163560                  
00KODEX 주식&골드(H)166060                  
00TIGER 커버드C200  166400                  
00KOSEF 10년국고채  167860                  
00KTOP50            168300                  
00한국패러랠        168490                  
00KINDEX 중국본토CSI168580                  
00KODEX CHINA A50   169950                  
00TIGER 베타플러스  170350                  
00동아에스티        170900                  
00하이골드12호      172580                  
00TIGER 로우볼      174350                  
00KStar 중국본토 CSI174360                  
00JB금융지주        175330                  
00파워 국고채 ETF   176710                  
00KODEX 인버스국채선176950                  
00한진칼            180640                  
00한진칼우          18064K                  
00KINDEX 합성-선진국181450                  
00KINDEX 합성-미국리181480                  
00NHN엔터테인먼트   181710                  
00TIGER합성-MSCI US 182480                  
00아세아시멘트      183190                  
00KStar 채권혼합    183700                  
00KStar 주식혼합    183710                  
00KODEX 합성-미국바 185680                  
00종근당            185750                  
00ARIRANG 합성-AC 월189400                  
00ARIRANG 바벨 채권 190150                  
00ARIRANG 단기유동성190160                  
00KINDEX 단기자금   190620                  
00중국원양자원      900050                  
00코라오홀딩스      900140                  
00평산차업 KDR      950010HUAFENG1001 30    
00SBI모기지         950100                  
